date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:10:43	2668/2668	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:40:33%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fjscrollpane-pane-in-the-ass%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed5bda.json	(from https://herrlich.media/blog/jscrollpane-pane-in-the-ass/)
01:10:43	2801/2801	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:40:36%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fjscrollpane-pane-in-the-ass%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed929c	(from https://herrlich.media/blog/jscrollpane-pane-in-the-ass/)
01:10:44	6218/6218	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Nov%202018%2010:44:04%20GMT	https://herrlich.media/wp-content/plugins/syntaxhighlighter/syntaxhighlighter2/scripts/shBrushCss.js?ver=2.1.364	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/plugins/syntaxhighlighter/syntaxhighlighter2/scripts/shBrushCssde8c.js	(from https://herrlich.media/blog/jscrollpane-pane-in-the-ass/)
01:10:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:40:37%20GMT	https://herrlich.media/?p=1196	E:/MINI-PROJECT/team/team2/herrlich.media/index570b.html	(from https://herrlich.media/blog/jscrollpane-pane-in-the-ass/)
01:10:45	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:40:38%20GMT	https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/GET	E:/MINI-PROJECT/team/team2/herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/GET.113.delayed	(from https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/)
01:10:46	2621/2621	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:40:39%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fheiss-fettig-wir-gewinnen-css-awards%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedeb79.json	(from https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/)
01:10:46	2711/2711	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/feed/index.html	(from https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/)
01:10:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:40:39%20GMT	https://herrlich.media/?p=1152	E:/MINI-PROJECT/team/team2/herrlich.media/index59b0.html	(from https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/)
01:10:46	2756/2756	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:40:39%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fheiss-fettig-wir-gewinnen-css-awards%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedbd9f	(from https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/)
01:10:47	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:40:40%20GMT	http://herrlich.media/wp-content/uploads/2013/05/stats1.png	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/05/stats1.116.delayed	(from https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/)
01:10:47	11540/11540	---M-Z	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/05/stats1.png	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/05/stats1.png	(from https://herrlich.media/blog/heiss-fettig-wir-gewinnen-css-awards/)
01:10:49	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:40:42%20GMT	https://herrlich.media/thema/redis/GET	E:/MINI-PROJECT/team/team2/herrlich.media/thema/redis/GET	(from https://herrlich.media/thema/redis/)
01:10:50	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:40:43%20GMT	https://herrlich.media/autor/florian/GET	E:/MINI-PROJECT/team/team2/herrlich.media/autor/florian/GET	(from https://herrlich.media/autor/florian/)
01:10:50	9705/9705	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a5709150041a58377126bf82fea8e10b-gzip%22	https://herrlich.media/thema/redis/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/thema/redis/feed/index.html	(from https://herrlich.media/thema/redis/)
01:10:51	22019/22019	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/userphoto/3.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/userphoto/3.jpg	(from https://herrlich.media/autor/florian/)
01:10:52	9718/9718	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a5709150041a58377126bf82fea8e10b-gzip%22	https://herrlich.media/autor/florian/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/autor/florian/feed/index.html	(from https://herrlich.media/autor/florian/)
01:10:52	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:40:45%20GMT	https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/GET	E:/MINI-PROJECT/team/team2/herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/GET	(from https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/)
01:10:53	1594/1594	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/feed/index.html	(from https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/)
01:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:40:46%20GMT	https://herrlich.media/?p=1055	E:/MINI-PROJECT/team/team2/herrlich.media/indexb0e9.html	(from https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/)
01:10:53	2677/2677	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:40:46%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fladezeiten-mit-hilfe-vom-redis-cache-minimieren%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedcba9.json	(from https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/)
01:10:54	2810/2810	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:40:47%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fladezeiten-mit-hilfe-vom-redis-cache-minimieren%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embedb309	(from https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/)
01:10:55	5737/5737	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Nov%202018%2010:44:04%20GMT	https://herrlich.media/wp-content/plugins/syntaxhighlighter/syntaxhighlighter2/scripts/shBrushPhp.js?ver=2.1.364	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/plugins/syntaxhighlighter/syntaxhighlighter2/scripts/shBrushPhpde8c.js	(from https://herrlich.media/blog/ladezeiten-mit-hilfe-vom-redis-cache-minimieren/)
01:10:56	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:40:48%20GMT	https://herrlich.media/blog/das-netz-hat-eine-website-mehr/GET	E:/MINI-PROJECT/team/team2/herrlich.media/blog/das-netz-hat-eine-website-mehr/GET	(from https://herrlich.media/blog/das-netz-hat-eine-website-mehr/)
01:10:57	2601/2601	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:40:49%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fdas-netz-hat-eine-website-mehr%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed3d04.json	(from https://herrlich.media/blog/das-netz-hat-eine-website-mehr/)
01:10:57	6814/6814	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/blog/das-netz-hat-eine-website-mehr/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/blog/das-netz-hat-eine-website-mehr/feed/index.html	(from https://herrlich.media/blog/das-netz-hat-eine-website-mehr/)
01:10:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:40:50%20GMT	https://herrlich.media/?p=967	E:/MINI-PROJECT/team/team2/herrlich.media/index2dce.html	(from https://herrlich.media/blog/das-netz-hat-eine-website-mehr/)
01:10:57	2734/2734	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:40:50%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Fblog%2Fdas-netz-hat-eine-website-mehr%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed0041	(from https://herrlich.media/blog/das-netz-hat-eine-website-mehr/)
01:10:58	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:40:51%20GMT	http://herrlich.media/arbeiten	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten.122.delayed	(from https://herrlich.media/blog/das-netz-hat-eine-website-mehr/)
01:10:58	19525/19525	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2014:48:57%20GMT	https://herrlich.media/arbeiten	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten.html	(from https://herrlich.media/blog/das-netz-hat-eine-website-mehr/)
01:10:59	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:40:52%20GMT	https://herrlich.media/arbeiten/page/3/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/page/3/GET	(from https://herrlich.media/arbeiten/page/3/)
01:10:59	21110/21110	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Nov%202018%2015:21:16%20GMT	https://herrlich.media/arbeiten/page/4/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/page/4/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:00	56467/56467	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/11/eintrittskarten-titel1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/11/eintrittskarten-titel1.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:00	42179/42179	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/09/hallo-oma-app-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/09/hallo-oma-app-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:01	24993/24993	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/salon-anna-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/salon-anna-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:02	14433/14433	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Nov%202018%2014:49:18%20GMT	https://herrlich.media/arbeiten/salon-anna-treue-karten/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/salon-anna-treue-karten/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:02	30247/30247	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/tammen-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/tammen-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:02	15471/15471	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:40:56%20GMT	https://herrlich.media/arbeiten/norbert-tammen-ci/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/norbert-tammen-ci/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:03	62987/62987	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/roncalli-hoehner-show-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/roncalli-hoehner-show-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:04	55638/55638	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/abi-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/abi-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:04	15690/15690	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:40:56%20GMT	https://herrlich.media/arbeiten/hoehner-rocking-roncalli-show/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/hoehner-rocking-roncalli-show/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:05	14743/14743	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:40:57%20GMT	https://herrlich.media/arbeiten/abi-2012/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/abi-2012/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:05	58721/58721	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/tophotelprojects-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/tophotelprojects-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:06	37269/37269	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/pizza-flitza-karte-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/pizza-flitza-karte-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:07	23008/23008	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:40:59%20GMT	https://herrlich.media/arbeiten/tophotelprojects-website/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/tophotelprojects-website/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:07	42923/42923	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/goldkinder-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/goldkinder-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:07	19234/19234	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Nov%202018%2002:12:03%20GMT	https://herrlich.media/arbeiten/pizza-flitza-karten/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/pizza-flitza-karten/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:08	48354/48354	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/brennivin-shop-titel1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/brennivin-shop-titel1.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:09	58898/58898	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/ks-jobchannel-titel.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/ks-jobchannel-titel.jpg	(from https://herrlich.media/arbeiten/page/3/)
01:11:09	25850/25850	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2017:55:54%20GMT	https://herrlich.media/arbeiten/goldkinder-ci/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/goldkinder-ci/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:10	21675/21675	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Nov%202018%2002:06:44%20GMT	https://herrlich.media/arbeiten/ks-jobchannel/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/ks-jobchannel/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:10	19805/19805	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:41:03%20GMT	https://herrlich.media/arbeiten/brennivin-shop/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/brennivin-shop/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:11	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:41:04%20GMT	https://herrlich.media/arbeiten/aiya/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/aiya/GET	(from https://herrlich.media/arbeiten/aiya/)
01:11:12	2432/2432	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:41:05%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Faiya%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed1aa2.json	(from https://herrlich.media/arbeiten/aiya/)
01:11:12	16552/16552	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Dec%202018%2019:41:04%20GMT	https://herrlich.media/arbeiten/g-i-f-art/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/g-i-f-art/index.html	(from https://herrlich.media/arbeiten/page/3/)
01:11:13	876/876	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/aiya/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/aiya/feed/index.html	(from https://herrlich.media/arbeiten/aiya/)
01:11:14	2565/2565	---M-Z	200	added ('OK')	text/xml	date:Wed,%2005%20Dec%202018%2019:41:06%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Faiya%2F&format=xml	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embed72c1	(from https://herrlich.media/arbeiten/aiya/)
01:11:15	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:07%20GMT	http://herrlich.media/wp-content/uploads/2016/06/startseite-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/startseite-1.134.delayed	(from https://herrlich.media/arbeiten/aiya/)
01:11:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:07%20GMT	https://herrlich.media/?p=1614	E:/MINI-PROJECT/team/team2/herrlich.media/index7c58.html	(from https://herrlich.media/arbeiten/aiya/)
01:11:16	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:08%20GMT	http://herrlich.media/wp-content/uploads/2016/06/historie-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/historie-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:19	116531/116531	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/startseite-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/startseite-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:21	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:14%20GMT	http://herrlich.media/wp-content/uploads/2016/06/news-2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/news-2.138.delayed	(from https://herrlich.media/arbeiten/aiya/)
01:11:28	165630/165630	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/historie-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/historie-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:29	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:22%20GMT	http://herrlich.media/wp-content/uploads/2016/06/rezepte-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/rezepte-1.13a.delayed	(from https://herrlich.media/arbeiten/aiya/)
01:11:32	78930/78930	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/news-2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/news-2.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:33	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:26%20GMT	http://herrlich.media/wp-content/uploads/2016/06/shop-2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/shop-2.13c.delayed	(from https://herrlich.media/arbeiten/aiya/)
01:11:33	71090/71090	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/rezepte-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/rezepte-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:35	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:27%20GMT	http://herrlich.media/wp-content/uploads/2016/06/shop-detail-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/shop-detail-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:35	37145/37145	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/shop-2.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/shop-2.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:38	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Dec%202018%2019:41:30%20GMT	http://herrlich.media/wp-content/uploads/2016/06/sorten-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/sorten-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:38	34851/34851	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/shop-detail-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/shop-detail-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:40	51959/51959	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/1-658x415.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/1-658x415.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:41	42340/42340	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/2-658x415.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/2-658x415.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:41	119162/119162	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/sorten-1.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/sorten-1.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:43	49027/49027	---M-Z	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/3-658x415.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/3-658x415.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:43	10548/10548	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Dec%202018%2019:41:36%20GMT	https://herrlich.media/arbeiten/storchennest/GET	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/storchennest/GET	(from https://herrlich.media/arbeiten/storchennest/)
01:11:44	66374/66374	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2016/06/4-658x415.jpg	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2016/06/4-658x415.jpg	(from https://herrlich.media/arbeiten/aiya/)
01:11:45	2100578/2100578	---MCZ	200	added ('OK')	image/gif	date:Mon,%2010%20Oct%202016%2014:11:33%20GMT	https://herrlich.media/wp-content/uploads/2013/04/gif-art-titel.gif	E:/MINI-PROJECT/team/team2/herrlich.media/wp-content/uploads/2013/04/gif-art-titel.gif	(from https://herrlich.media/arbeiten/page/3/)
01:11:50	2491/2491	---M-Z	200	added ('OK')	application/json	date:Wed,%2005%20Dec%202018%2019:41:37%20GMT	https://herrlich.media/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fherrlich.media%2Farbeiten%2Fstorchennest%2F	E:/MINI-PROJECT/team/team2/herrlich.media/wp-json/oembed/1.0/embeda77b.json	(from https://herrlich.media/arbeiten/storchennest/)
01:11:50	900/900	---M-Z	200	added ('OK')	application/rss+xml	etag:%224130d223adf54ca1b3a03cbea527ca4d-gzip%22	https://herrlich.media/arbeiten/storchennest/feed/	E:/MINI-PROJECT/team/team2/herrlich.media/arbeiten/storchennest/feed/index.html	(from https://herrlich.media/arbeiten/storchennest/)
